,CreateDate,url,NewsTitle,NewsNotes
24,2018-08-14T19:25:54,/news/100010855.html,中国明确2019年实施市场准入负面清单动态调整机制,实行全国统一的市场准入负面清单制度，不断缩减清单事项，推动“非禁即入”普遍落实这是今年国务院的重点任务，相关政策将有国家发展改革委、商务部负责落实。
25,2018-08-14T19:23:22,/news/100010851.html,2018汇市冲击不断，新兴市场央行如临大考,"2018年，在贸易摩擦、美元走强、经济转弱的背景下，新兴市场迎来巨大挑战——股、债、汇齐跌的格局从一季度末持续至今，近期的土耳其危机再度浇熄了新兴市场反弹的势头。

"
26,2018-08-14T19:20:58,/news/100010848.html,一财研选｜智能汽车液晶仪表渗透快，两大看点带动行业增长！,"在对乘用车市场ToP10合资整车厂和TOP10自主整车厂所有在售车系的座舱电子产品和ADAS产品前装配套情况进行了2018年上半年渗透率数据的跟踪统计之后，申万宏源认为智能座舱行业下半场拉开序幕，两大看点带动行业持续增长。
"
27,2018-08-14T19:10:26,/news/100010842.html,前7月证券交易印花税累计747亿元 ，同比增速持续回落,股市的低迷走势和低频交易，或是导致证券交易印花税增速降低的主要原因。
28,2018-08-14T19:02:09,/news/100010839.html,“电话会议风波”后，券业人士请收好这份避雷手册,“电话会议门”后，比起对参会投资者和发言人进行严防死守，保持洁身自好、提高职业素养才是更有效的防雷绝招。
29,2018-08-14T18:51:41,/news/100010832.html,新时代证券电话会议事件“事主”回应：有人冒充，所述信息“完全捏造”,新时代证券确实有一名分析师名为马浩博，自2018年6月20日取得在新时代证券执业的证书编号。
30,2018-08-14T18:48:36,/news/100010828.html,8月14日晚间重要半年报公告速读 ,8月14日晚间，沪深两市多家上市公司发布半年报及相关公告，本文是重要公告摘要，供投资者参考。
31,2018-08-14T18:43:07,/news/100010824.html,干货！8月14日晚间重要公告速读 ,"8月14日晚间，沪深两市多家上市公司发布公告，以下是重要公告摘要，供投资者参考。
"
32,2018-08-14T18:26:02,/news/100010817.html,中报眼 | 科大讯飞收入高增长，赚钱有点难,中报显示，今年前6个月科大讯飞非经常性损益金额高达1.1亿元（主要为政府补助），较去年全年高出约4000万元。同时，公司应收账款、存货均有所上升。
33,2018-08-14T18:20:18,/news/100010813.html,美日首次贸易谈判无果而终，日本“拖延战术”还能撑多久？,上周末，美日就双方贸易问题举行了首次磋商，由于美日要价相差太远，双方并未达成任何有意义的共识，预计双方将于月再次举行会谈。面对美国步步紧逼，日本还能拖多久？
34,2018-08-14T18:09:35,/news/100010809.html,谁是上海文化企业领军者？十强名单即将揭晓,“第二届上海文化企业十强十佳十人十大活动品牌”评选工作已于日前启动，9月下旬将完成最终评选。
35,2018-08-14T18:01:25,/news/100010802.html,海南严格建设用地出让控制指标监管，房地产以外的土地供应可设定“弹性年期”,两个文件明确提出，海南将实行最严格的节约用地制度，将设定单位土地投资强度、产值、税收等相关用地效益指标作为土地供应的门槛。
36,2018-08-14T17:46:08,/news/100010798.html,FF将在中国建五大基地，目标十年后年产能可达500万辆,Faraday Future制定了长远战略规划，未来十年在中国建设五大研发生产基地，年产能计划可达到500万辆。
37,2018-08-14T17:44:16,/news/100010797.html,土耳其里拉狂泻的背后：危机7年前就存在,诺贝尔经济学奖获得者克鲁格曼认为，土耳其恐怕将会重演1998年的金融危机。
38,2018-08-14T17:27:13,/news/100010778.html,深圳731房产调控补充细则出炉：商务公寓一律只租不售,7月31日（不含7月31日）后，各类用地上建设的商务公寓一律只租不售且不得改变用途，但四种土地情况除外。
39,2018-08-14T17:15:13,/news/100010765.html,远景能源首次对外披露财报数据：2017年利润增幅超过70% ,2017年，远景能源实现营收达116亿元，净利润12亿，相比与2016年营收增幅超过50%，利润增幅超过70%。
40,2018-08-14T17:09:26,/news/100010758.html,创造“可生多生”的生育环境,要鼓励“可生多生”，国家就还得拿出更多真金白银来加大鼓励力度，从而减少家庭负担，增强生育积极性。
41,2018-08-14T17:07:27,/news/100010755.html,茅台“国酒”梦碎致歉，是幡然醒悟还是另有所图？,商标行政诉讼是一种很正常见的诉讼，中国国家商标评审委员会仅去年就审理了16万多件各类商标评审案件，其中有9000多件案件进入了法院进行行政诉讼。
42,2018-08-14T17:03:29,/news/100010752.html,机构今日买入这1股，卖出深天地A879万元,当天机构净买入的唯一1只股票是东方新星，净买入金额562万元。
43,2018-08-14T16:57:09,/news/100010749.html,地方专项债大提速 财政部要求到10月应发完,财政部要求加快专项债券发行，各地至9月底累计完成新增专项债券发行比例原则上不得低于80%，剩余的发行额度应当主要放在10月份发行。
44,2018-08-14T16:56:38,/news/100010748.html,连“钢铁侠”都缺钱，还请蔚来多融一点资吧,蔚来汽车于今日凌晨正式向美国证监会（SEC）递交了IPO申请招股书，计划最多融资18亿美元。然而，18亿美元真的够吗？
45,2018-08-14T16:56:16,/news/100010747.html,从“皇冠上的明珠”到里拉危机，土耳其经济经历了什么,有专家认为，土耳其国内储蓄率低且投资能力有限，长期大量依赖国际资本流入来支撑经济增长，经济快速增长时掩盖了外部债务规模和融资成本上升的风险，而以美元计价的国际资本流动受到美欧货币政策的直接影响。
46,2018-08-14T16:42:42,/news/100010739.html,今天土耳其里拉带动新兴市场汇市反弹，警惕巨额赤字和债务问题,分析师表示，由土耳其危机引发的抛售暂时平息后，投资者可能开始抄底新兴市场。
47,2018-08-14T16:37:22,/news/100010734.html,P2P网贷风险处置将遵循法治化原则，依法打击恶性退出行为,现阶段网贷风险应对工作的重点首先是稳定市场正常秩序，保护出借人合法权益，同时全面实时掌握行业动态和风险防控趋势，坚持市场化、法制化的原则处置网贷风险问题，实现法律效果和社会效果的统一。
48,2018-08-14T16:31:48,/news/100010732.html,广电总局巩固对视听网站整治效果：对快手抖音等警告罚款,近日又分别对“快手”，“今日头条”“西瓜视频”和“抖音”“火山小视频”存在的问题作出警告和罚款的行政处罚。
49,2018-08-14T16:13:38,/news/100010720.html,财政部：加快专项债券发行进度，优化债券发行程序,财政部要求，各地至9月底累计完成新增专项债券发行比例原则上不得低于80%，剩余的发行额度应当主要放在10月份发行。
50,2018-08-14T15:50:40,/news/100010700.html,报告：苏州、北京、天津成中国大陆最宜居城市,全球十大宜居城市依次为维也纳、墨尔本、大阪、卡尔加里、悉尼、温哥华、多伦多、东京、哥本哈根，和阿得雷德。
51,2018-08-14T15:29:27,/news/100010685.html,沪深股指缩量震荡，粤港澳板块午后逆势飙升,周二沪深两市股指缩量震荡，近期领涨的芯片、软件等概念股集体回调，拖累创业板指持续弱势盘整，并一度跌逾1%。
52,2018-08-14T15:17:16,/news/100010681.html,首架A350首航京沪，国航加注上海门户枢纽,原本在京沪广“各自为战”的国内三大国有航企，开始向各自的枢纽渗透。
53,2018-08-14T15:06:29,/news/100010670.html,谁的露露？汕头露露首提与承德露露分家始末,汕头露露与承德露露之间的渊源，追溯至上世纪90年代，曾是露露集团（现已更名为“霖霖集团”）先后成立的两家子公司。
54,2018-08-14T14:56:45,/news/100010663.html,乳业欲建标准化体系破解国标滞后难题，推动中小企业洗牌,随着乳企增长转向创新产品，滞后的乳业国标越来越成为行业发展的阻力。
55,2018-08-14T14:36:18,/news/100010653.html,谷歌又爆隐私问题，暗中存储用户位置信息,最新的一项调查让“不作恶”的谷歌又陷入隐私问题。
56,2018-08-14T14:26:14,/news/100010646.html,土耳其多部门调查涉里拉“假新闻”,土耳其内政部8月13日宣布已经对346个社交帐号发起了调查，这些帐号被控传播诱发里拉贬值的内容。
57,2018-08-14T13:37:52,/news/100010618.html,纸世界：愿进口博览会成为中韩传统文化交融汇通的平台,对于纸世界来讲，中国市场并不是一个陌生的市场，也是在海外布局过程中，非常重要的一个市场。
58,2018-08-14T13:14:33,/news/100010613.html,走向资本市场，特斯拉向左，蔚来向右|科技心语,蔚来汽车递交向纽交所正式递交IPO申请，这距离特斯拉CEO马斯克宣布公司私有化的消息仅隔了一个周末。
59,2018-08-14T13:07:22,/news/100010606.html,土俄伊欲联手同美国“讨价还价”,土俄伊试图联手对抗美国压力。分析人士认为，三国临时“抱团取暖”不能从根本上替代它们各自与美国之间的关系。此时联手主要在于在施压美国，迫使美国放低对话门槛。
60,2018-08-14T12:45:57,/news/100010600.html,华尔街专家警告2019年美股或面临剧烈调整,美国牛顿顾问公司创始人牛顿称，美联储选择在缩减资产负债表的同时加息，此举会给经济和金融市场带来怎样的影响很难估量，不排除会造成美国经济衰退、金融市场动荡的可能。
61,2018-08-14T12:35:25,/news/100010595.html,国内外形势依然严峻复杂 统计局称7月份经济在合理区间难能可贵,前7个月经济运行总体平稳、稳中有进，为下阶段经济走势打下了非常稳固的基础。
62,2018-08-14T12:24:10,/news/100010589.html,国务院任命朱鹤新为央行副行长,"8月3日，国务院已任命央行原行长助理刘国强为副行长，加上朱鹤新，人民银行领导班子“一正六副”格局正式落定。
"
63,2018-08-14T12:06:37,/news/100010573.html,制造业投资增速连续4个月保持回升 中部投资增速快,制造业投资增速连续4个月保持回升。民间投资增长8.8%，也是连续两个月小幅回升。
64,2018-08-14T12:06:11,/news/100010572.html,国务院任命朱鹤新为央行副行长,国务院任免任命詹成付为民政部副部长；任命朱鹤新为中国人民银行副行长；任命沈莹（女）为国务院国有资产监督管理委员会副主任；任命刘烈宏为国家互联网信息办公室副主任；任命戴应军为国家邮政局副局长。
